Date,equity,signal,close
2021-08-05,591399.987048156,1,40869.5546875
2021-08-06,616755.8074690062,1,42816.5
2021-08-07,639304.3920565876,1,44555.80078125
2021-08-08,629520.000424024,1,43798.1171875
2021-08-09,662730.1407403093,1,46365.40234375
2021-08-10,652691.2350739534,1,45585.03125
2021-08-11,652802.1276736846,1,45593.63671875
2021-08-12,637785.3986780347,1,44428.2890625
2021-08-13,681261.0998218156,1,47793.3203125
2021-08-14,672327.3853245222,1,47096.9453125
2021-08-15,671685.7454607341,1,47047.00390625
2021-08-16,658290.1855880936,1,46004.484375
2021-08-17,641430.8351177142,1,44695.359375
2021-08-18,642797.7170757569,1,44801.1875
2021-08-19,667544.078249729,1,46717.578125
2021-08-20,701257.9147776098,1,49339.17578125
2021-08-21,695710.3626949143,1,48905.4921875
2021-08-22,701038.4808318395,1,49321.65234375
2021-08-23,703910.2897379255,1,49546.1484375
2021-08-24,680382.8254638182,1,47706.1171875
2021-08-25,696487.499688061,1,48960.7890625
2021-08-26,670644.0009386293,1,46942.21875
2021-08-27,697857.1495429724,1,49058.66796875
2021-08-28,695856.5657657455,1,48902.40234375
2021-08-29,694927.1906550905,1,48829.83203125
2021-08-30,672194.1428467687,1,47054.984375
2021-08-31,673630.2833242124,1,47166.6875
2021-09-01,695228.8962122522,1,48847.02734375
2021-09-02,701386.3629144687,1,49327.72265625
2021-09-03,710314.2321176421,1,50025.375
2021-09-04,709282.3140796634,1,49944.625
2021-09-05,732400.8256145512,1,51753.41015625
2021-09-06,743610.5960862569,1,52633.53515625
2021-09-07,669577.1367636172,1,46811.12890625
2021-09-08,660311.6420414257,1,46091.390625
2021-09-09,664180.1023373362,1,46391.421875
2021-09-10,644755.5336897365,1,44883.91015625
2021-09-11,648860.9267745736,1,45201.45703125
2021-09-12,659995.0106020569,1,46063.26953125
2021-09-13,645807.761587945,1,44963.07421875
2021-09-14,673334.2421100244,1,47092.4921875
2021-09-15,687281.6309619818,1,48176.34765625
2021-09-16,682235.9129691554,1,47783.359375
2021-09-17,675607.4124992263,1,47267.51953125
2021-09-18,688610.8487581208,1,48278.36328125
2021-09-19,675540.918670302,1,47260.21875
2021-09-20,618725.1861646783,0,42843.80078125
2021-09-21,618725.1861646783,0,40693.67578125
2021-09-22,618725.1861646783,0,43574.5078125
2021-09-23,618725.1861646783,0,44895.09765625
2021-09-24,618725.1861646783,0,42839.75
2021-09-25,618725.1861646783,0,42716.59375
2021-09-26,618725.1861646783,0,43208.5390625
2021-09-27,618725.1861646783,0,42235.73046875
2021-09-28,618725.1861646783,0,41034.54296875
2021-09-29,618725.1861646783,0,41564.36328125
2021-09-30,618725.1861646783,0,43790.89453125
2021-10-01,618725.1861646783,0,48116.94140625
2021-10-02,618725.1861646783,0,47711.48828125
2021-10-03,618725.1861646783,0,48199.953125
2021-10-04,618725.1861646783,0,49112.90234375
2021-10-05,618725.1861646783,1,51514.8125
2021-10-06,660305.6523252575,1,55361.44921875
2021-10-07,643608.582097982,1,53805.984375
2021-10-08,645351.1194446029,1,53967.84765625
2021-10-09,656117.4152806693,1,54968.22265625
2021-10-10,654004.9272684279,1,54771.578125
2021-10-11,683162.5313457567,1,57484.7890625
2021-10-12,667720.6671599821,1,56041.05859375
2021-10-13,682304.8593873873,1,57401.09765625
2021-10-14,681453.5779569484,1,57321.5234375
2021-10-15,727166.1427063226,1,61593.94921875
2021-10-16,719709.684001816,1,60892.1796875
2021-10-17,726745.7053579163,1,61553.6171875
2021-10-18,731766.093690391,1,62026.078125
2021-10-19,755506.9061667358,1,64261.9921875
2021-10-20,773820.9659382504,1,65992.8359375
2021-10-21,733901.567940379,1,62210.171875
2021-10-22,717785.322494379,1,60692.265625
2021-10-23,725250.4890532176,1,61393.6171875
2021-10-24,720330.2854728372,1,60930.8359375
2021-10-25,742769.684121905,1,63039.82421875
2021-10-26,714392.2668336049,1,60363.79296875
2021-10-27,694352.839078934,1,58482.38671875
2021-10-28,717217.2844906417,1,60622.13671875
2021-10-29,734315.9051358206,1,62227.96484375
2021-10-30,730714.187533168,1,61888.83203125
2021-10-31,724658.5849218733,1,61318.95703125
2021-11-01,721313.0007574285,1,61004.40625
2021-11-02,744958.4928082373,1,63226.40234375
2021-11-03,742240.0593866048,1,62970.046875
2021-11-04,726138.3447479866,1,61452.23046875
2021-11-05,722665.5417171125,1,61125.67578125
2021-11-06,726940.8868744606,1,61527.48046875
2021-11-07,746075.787502134,1,63326.98828125
2021-11-08,791031.6229610067,1,67566.828125
2021-11-09,784762.3123266234,1,66971.828125
2021-11-10,763917.0785676364,1,64995.23046875
2021-11-11,763438.2134104534,1,64949.9609375
2021-11-12,755038.4182567591,1,64155.94140625
2021-11-13,758359.8953100604,1,64469.52734375
2021-11-14,768918.2110109474,1,65466.83984375
2021-11-15,748739.1897588723,1,63557.87109375
2021-11-16,712726.8503588142,1,60161.24609375
2021-11-17,714931.4368661344,1,60368.01171875
2021-11-18,678416.4167439506,0,56942.13671875
2021-11-19,678416.4167439506,0,58119.578125
2021-11-20,678416.4167439506,0,59697.1953125
2021-11-21,678416.4167439506,0,58730.4765625
2021-11-22,678416.4167439506,0,56289.2890625
2021-11-23,678416.4167439506,0,57569.07421875
2021-11-24,678416.4167439506,0,56280.42578125
2021-11-25,678416.4167439506,0,57274.6796875
2021-11-26,678416.4167439506,0,53569.765625
2021-11-27,678416.4167439506,0,54815.078125
2021-11-28,678416.4167439506,0,57248.45703125
2021-11-29,678416.4167439506,0,57806.56640625
2021-11-30,678416.4167439506,0,57005.42578125
2021-12-01,678416.4167439506,0,57229.828125
2021-12-02,678416.4167439506,0,56477.81640625
2021-12-03,678416.4167439506,0,53598.24609375
2021-12-04,678416.4167439506,0,49200.703125
2021-12-05,678416.4167439506,0,49368.84765625
2021-12-06,678416.4167439506,0,50582.625
2021-12-07,678416.4167439506,0,50700.0859375
2021-12-08,678416.4167439506,0,50504.796875
2021-12-09,678416.4167439506,0,47672.12109375
2021-12-10,678416.4167439506,0,47243.3046875
2021-12-11,678416.4167439506,0,49362.5078125
2021-12-12,678416.4167439506,0,50098.3359375
2021-12-13,678416.4167439506,0,46737.48046875
2021-12-14,678416.4167439506,0,46612.6328125
2021-12-15,678416.4167439506,0,48896.72265625
2021-12-16,678416.4167439506,0,47665.42578125
2021-12-17,678416.4167439506,0,46202.14453125
2021-12-18,678416.4167439506,0,46848.77734375
2021-12-19,678416.4167439506,0,46707.015625
2021-12-20,678416.4167439506,0,46880.27734375
2021-12-21,678416.4167439506,0,48936.61328125
2021-12-22,678416.4167439506,0,48628.51171875
2021-12-23,678416.4167439506,0,50784.5390625
2021-12-24,678416.4167439506,0,50822.1953125
2021-12-25,678416.4167439506,0,50429.859375
2021-12-26,678416.4167439506,0,50809.515625
2021-12-27,678416.4167439506,0,50640.41796875
2021-12-28,678416.4167439506,0,47588.85546875
2021-12-29,678416.4167439506,0,46444.7109375
2021-12-30,678416.4167439506,0,47178.125
2021-12-31,678416.4167439506,0,46306.4453125
2022-01-01,678416.4167439506,0,47686.8125
2022-01-02,678416.4167439506,0,47345.21875
2022-01-03,678416.4167439506,0,46458.1171875
2022-01-04,678416.4167439506,0,45897.57421875
2022-01-05,678416.4167439506,0,43569.00390625
2022-01-06,678416.4167439506,0,43160.9296875
2022-01-07,678416.4167439506,0,41557.90234375
2022-01-08,678416.4167439506,0,41733.94140625
2022-01-09,678416.4167439506,0,41911.6015625
2022-01-10,678416.4167439506,0,41821.26171875
2022-01-11,678416.4167439506,0,42735.85546875
2022-01-12,678416.4167439506,0,43949.1015625
2022-01-13,678416.4167439506,0,42591.5703125
2022-01-14,678416.4167439506,0,43099.69921875
2022-01-15,678416.4167439506,0,43177.3984375
2022-01-16,678416.4167439506,0,43113.87890625
2022-01-17,678416.4167439506,0,42250.55078125
2022-01-18,678416.4167439506,0,42375.6328125
2022-01-19,678416.4167439506,0,41744.328125
2022-01-20,678416.4167439506,0,40680.41796875
2022-01-21,678416.4167439506,0,36457.31640625
2022-01-22,678416.4167439506,0,35030.25
2022-01-23,678416.4167439506,0,36276.8046875
2022-01-24,678416.4167439506,0,36654.328125
2022-01-25,678416.4167439506,0,36954.00390625
2022-01-26,678416.4167439506,0,36852.12109375
2022-01-27,678416.4167439506,0,37138.234375
2022-01-28,678416.4167439506,0,37784.33203125
2022-01-29,678416.4167439506,0,38138.1796875
2022-01-30,678416.4167439506,0,37917.6015625
2022-01-31,678416.4167439506,0,38483.125
2022-02-01,678416.4167439506,0,38743.2734375
2022-02-02,678416.4167439506,0,36952.984375
2022-02-03,678416.4167439506,0,37154.6015625
2022-02-04,678416.4167439506,0,41500.875
2022-02-05,678416.4167439506,0,41441.1640625
2022-02-06,678416.4167439506,0,42412.43359375
2022-02-07,678416.4167439506,1,43840.28515625
2022-02-08,682290.4238182736,1,44118.4453125
2022-02-09,685357.3810492461,1,44338.796875
2022-02-10,674594.2386310758,1,43565.11328125
2022-02-11,658467.5342410847,1,42407.9375
2022-02-12,656183.174661839,1,42244.46875
2022-02-13,655526.7842187585,1,42197.515625
2022-02-14,660971.1165721307,1,42586.91796875
2022-02-15,688744.4143411601,1,44575.203125
2022-02-16,680215.1571075128,1,43961.859375
2022-02-17,632536.1509401934,1,40538.01171875
2022-02-18,625415.7657196312,1,40030.9765625
2022-02-19,626697.8401798477,1,40122.15625
2022-02-20,602929.2806673506,1,38431.37890625
2022-02-21,583781.7010878401,1,37075.28125
2022-02-22,600939.5014153926,1,38286.02734375
2022-02-23,586961.9887128229,1,37296.5703125
2022-02-24,601636.3673238455,1,38332.609375
2022-02-25,614089.6660525153,1,39214.21875
2022-02-26,612552.4415833568,1,39105.1484375
2022-02-27,592880.86643073,1,37709.78515625
2022-02-28,670471.5739707947,1,43193.234375
2022-03-01,686696.7662219756,1,44354.63671875
2022-03-02,680698.0081980636,1,43924.1171875
2022-03-03,660162.826214986,1,42451.7890625
2022-03-04,613778.1915377108,1,39137.60546875
2022-03-05,617489.9799092094,1,39400.5859375
2022-03-06,603658.701458711,1,38419.984375
2022-03-07,598597.0356239423,1,38062.0390625
2022-03-08,608154.375961482,1,38737.26953125
2022-03-09,654013.9336347635,1,41982.92578125
2022-03-10,618325.7937548104,1,39437.4609375
2022-03-11,609259.7849313598,1,38794.97265625
2022-03-12,610800.9589572022,1,38904.01171875
2022-03-13,595902.8320557736,1,37849.6640625
2022-03-14,621650.1698388028,1,39666.75390625
2022-03-15,617024.2897716042,1,39338.78515625
2022-03-16,642506.4244159528,1,41143.9296875
2022-03-17,639800.226844958,1,40951.37890625
2022-03-18,651749.0055341751,1,41801.15625
2022-03-19,657214.6036917599,1,42190.65234375
2022-03-20,643996.5959035538,1,41247.82421875
2022-03-21,641610.2431003659,1,41077.99609375
2022-03-22,659615.1179207911,1,42358.80859375
2022-03-23,667101.144007386,1,42892.95703125
2022-03-24,682050.0678479128,1,43960.93359375
2022-03-25,687465.0392089465,1,44348.73046875
2022-03-26,689586.9858374313,1,44500.828125
2022-03-27,721938.0497338026,1,46820.4921875
2022-03-28,726205.4967451252,1,47128.00390625
2022-03-29,730889.1875272554,1,47465.73046875
2022-03-30,725303.3219407185,1,47062.6640625
2022-03-31,704165.1563373161,1,45538.67578125
2022-04-01,714504.8385375529,1,46281.64453125
2022-04-02,708770.6966212792,1,45868.94921875
2022-04-03,716900.8932895863,1,46453.56640625
2022-04-04,719249.7160871046,1,46622.67578125
2022-04-05,704439.5261271108,1,45555.9921875
2022-04-06,671745.3292475049,1,43206.73828125
2022-04-07,675902.6356905292,1,43503.84765625
2022-04-08,658896.7944441402,1,42287.6640625
2022-04-09,665830.8687144921,1,42782.13671875
2022-04-10,657784.3612287375,1,42207.671875
2022-04-11,620113.6865542937,0,39521.90234375
2022-04-12,620113.6865542937,0,40127.18359375
2022-04-13,620113.6865542937,0,41166.73046875
2022-04-14,620113.6865542937,0,39935.515625
2022-04-15,620113.6865542937,0,40553.46484375
2022-04-16,620113.6865542937,0,40424.484375
2022-04-17,620113.6865542937,0,39716.953125
2022-04-18,620113.6865542937,0,40826.21484375
2022-04-19,620113.6865542937,0,41502.75
2022-04-20,620113.6865542937,0,41374.37890625
2022-04-21,620113.6865542937,0,40527.36328125
2022-04-22,620113.6865542937,0,39740.3203125
2022-04-23,620113.6865542937,0,39486.73046875
2022-04-24,620113.6865542937,0,39469.29296875
2022-04-25,620113.6865542937,0,40458.30859375
2022-04-26,620113.6865542937,0,38117.4609375
2022-04-27,620113.6865542937,0,39241.12109375
2022-04-28,620113.6865542937,0,39773.828125
2022-04-29,620113.6865542937,0,38609.82421875
2022-04-30,620113.6865542937,0,37714.875
2022-05-01,620113.6865542937,0,38469.09375
2022-05-02,620113.6865542937,0,38529.328125
2022-05-03,620113.6865542937,0,37750.453125
2022-05-04,620113.6865542937,0,39698.37109375
2022-05-05,620113.6865542937,0,36575.140625
2022-05-06,620113.6865542937,0,36040.921875
2022-05-07,620113.6865542937,0,35501.953125
2022-05-08,620113.6865542937,0,34059.265625
2022-05-09,620113.6865542937,0,30296.953125
2022-05-10,620113.6865542937,0,31022.90625
2022-05-11,620113.6865542937,0,28936.35546875
2022-05-12,620113.6865542937,0,29047.751953125
2022-05-13,620113.6865542937,0,29283.103515625
2022-05-14,620113.6865542937,0,30101.265625
2022-05-15,620113.6865542937,0,31305.11328125
2022-05-16,620113.6865542937,0,29862.91796875
2022-05-17,620113.6865542937,0,30425.857421875
2022-05-18,620113.6865542937,0,28720.271484375
2022-05-19,620113.6865542937,0,30314.333984375
2022-05-20,620113.6865542937,0,29200.740234375
2022-05-21,620113.6865542937,0,29432.2265625
2022-05-22,620113.6865542937,0,30323.72265625
2022-05-23,620113.6865542937,0,29098.91015625
2022-05-24,620113.6865542937,0,29655.5859375
2022-05-25,620113.6865542937,0,29562.361328125
2022-05-26,620113.6865542937,0,29267.224609375
2022-05-27,620113.6865542937,0,28627.57421875
2022-05-28,620113.6865542937,0,28814.900390625
2022-05-29,620113.6865542937,0,29445.95703125
2022-05-30,620113.6865542937,0,31726.390625
2022-05-31,620113.6865542937,0,31792.310546875
2022-06-01,620113.6865542937,0,29799.080078125
2022-06-02,620113.6865542937,0,30467.48828125
2022-06-03,620113.6865542937,0,29704.390625
2022-06-04,620113.6865542937,0,29832.9140625
2022-06-05,620113.6865542937,0,29906.662109375
2022-06-06,620113.6865542937,0,31370.671875
2022-06-07,620113.6865542937,0,31155.478515625
2022-06-08,620113.6865542937,0,30214.35546875
2022-06-09,620113.6865542937,0,30111.998046875
2022-06-10,620113.6865542937,0,29083.8046875
2022-06-11,620113.6865542937,0,28360.810546875
2022-06-12,620113.6865542937,0,26762.6484375
2022-06-13,620113.6865542937,0,22487.388671875
2022-06-14,620113.6865542937,0,22206.79296875
2022-06-15,620113.6865542937,0,22572.83984375
2022-06-16,620113.6865542937,0,20381.650390625
2022-06-17,620113.6865542937,0,20471.482421875
2022-06-18,620113.6865542937,0,19017.642578125
2022-06-19,620113.6865542937,0,20553.271484375
2022-06-20,620113.6865542937,0,20599.537109375
2022-06-21,620113.6865542937,0,20710.59765625
2022-06-22,620113.6865542937,0,19987.029296875
2022-06-23,620113.6865542937,0,21085.876953125
2022-06-24,620113.6865542937,0,21231.65625
2022-06-25,620113.6865542937,0,21502.337890625
2022-06-26,620113.6865542937,0,21027.294921875
2022-06-27,620113.6865542937,0,20735.478515625
2022-06-28,620113.6865542937,0,20280.634765625
2022-06-29,620113.6865542937,0,20104.0234375
2022-06-30,620113.6865542937,0,19784.7265625
2022-07-01,620113.6865542937,0,19269.3671875
2022-07-02,620113.6865542937,0,19242.255859375
2022-07-03,620113.6865542937,0,19297.076171875
2022-07-04,620113.6865542937,0,20231.26171875
2022-07-05,620113.6865542937,0,20190.115234375
2022-07-06,620113.6865542937,0,20548.24609375
2022-07-07,620113.6865542937,0,21637.587890625
2022-07-08,620113.6865542937,0,21731.1171875
2022-07-09,620113.6865542937,0,21592.20703125
2022-07-10,620113.6865542937,0,20860.44921875
2022-07-11,620113.6865542937,0,19970.556640625
2022-07-12,620113.6865542937,0,19323.9140625
2022-07-13,620113.6865542937,0,20212.07421875
2022-07-14,620113.6865542937,0,20569.919921875
2022-07-15,620113.6865542937,0,20836.328125
2022-07-16,620113.6865542937,0,21190.31640625
2022-07-17,620113.6865542937,0,20779.34375
2022-07-18,620113.6865542937,1,22485.689453125
2022-07-19,642544.917792357,1,23389.43359375
2022-07-20,638645.8461239123,1,23231.732421875
2022-07-21,636985.6236892531,1,23164.62890625
2022-07-22,625857.5045164312,1,22714.978515625
2022-07-23,619670.5604018905,1,22465.478515625
2022-07-24,623237.5413127393,1,22609.1640625
2022-07-25,592289.0669501079,1,21361.701171875
2022-07-26,589245.9933468539,1,21239.75390625
2022-07-27,631462.3355848679,1,22930.548828125
2022-07-28,654098.7161496605,1,23843.88671875
2022-07-29,653129.5647278994,1,23804.6328125
2022-07-30,649464.4319783542,1,23656.20703125
2022-07-31,641574.6312842182,1,23336.896484375
2022-08-01,641013.0402924236,1,23314.19921875
2022-08-02,632696.6633773905,1,22978.1171875
2022-08-03,629435.215514757,1,22846.5078125
2022-08-04,624090.5156504472,1,22630.95703125
2022-08-05,640430.3973487607,1,23289.314453125
2022-08-06,632311.8536580071,1,22961.279296875
2022-08-07,637630.8585990374,1,23175.890625
2022-08-08,653319.5827500398,1,23809.486328125
2022-08-09,637386.8248524202,1,23164.318359375
2022-08-10,656785.3012498618,1,23947.642578125
2022-08-11,657029.3380638517,1,23957.529296875
2022-08-12,668020.0866055909,1,24402.818359375
2022-08-13,668543.6279428327,1,24424.068359375
2022-08-14,665963.4865756244,1,24319.333984375
2022-08-15,661469.0630286868,1,24136.97265625
2022-08-16,655212.1764021233,1,23883.291015625
2022-08-17,641699.226480159,1,23335.998046875
2022-08-18,638648.740853235,1,23212.73828125
2022-08-19,580825.8781650561,0,20877.552734375
2022-08-20,580825.8781650561,0,21166.060546875
2022-08-21,580825.8781650561,0,21534.12109375
2022-08-22,580825.8781650561,0,21398.908203125
2022-08-23,580825.8781650561,0,21528.087890625
2022-08-24,580825.8781650561,0,21395.01953125
2022-08-25,580825.8781650561,0,21600.904296875
2022-08-26,580825.8781650561,0,20260.01953125
2022-08-27,580825.8781650561,0,20041.73828125
2022-08-28,580825.8781650561,0,19616.814453125
2022-08-29,580825.8781650561,0,20297.994140625
2022-08-30,580825.8781650561,0,19796.80859375
2022-08-31,580825.8781650561,0,20049.763671875
2022-09-01,580825.8781650561,0,20127.140625
2022-09-02,580825.8781650561,0,19969.771484375
2022-09-03,580825.8781650561,0,19832.087890625
2022-09-04,580825.8781650561,0,19986.712890625
2022-09-05,580825.8781650561,0,19812.37109375
2022-09-06,580825.8781650561,0,18837.66796875
2022-09-07,580825.8781650561,0,19290.32421875
2022-09-08,580825.8781650561,0,19329.833984375
2022-09-09,580825.8781650561,0,21381.15234375
2022-09-10,580825.8781650561,0,21680.5390625
2022-09-11,580825.8781650561,0,21769.255859375
2022-09-12,580825.8781650561,1,22370.44921875
2022-09-13,532367.539048658,1,20296.70703125
2022-09-14,531054.6213091776,1,20241.08984375
2022-09-15,518306.5592585592,1,19701.2109375
2022-09-16,519996.49631980096,1,19772.583984375
2022-09-17,528398.7984407629,1,20127.576171875
2022-09-18,511669.05665628304,1,19419.505859375
2022-09-19,514624.2905105596,1,19544.12890625
2022-09-20,499141.27258489793,1,18890.7890625
2022-09-21,490975.4139596459,1,18547.400390625
2022-09-22,511610.79594681825,1,19413.55078125
2022-09-23,508861.5977972945,1,19297.638671875
2022-09-24,500303.12649276806,1,18937.01171875
2022-09-25,497095.22149428393,1,18802.09765625
2022-09-26,507102.55654922867,1,19222.671875
2022-09-27,504440.4403215503,1,19110.546875
2022-09-28,511951.56909817096,1,19426.720703125
2022-09-29,515422.1765579915,1,19573.05078125
2022-09-30,512074.2835278984,1,19431.7890625
2022-10-01,509235.4969425214,1,19312.095703125
2022-10-02,502875.636629716,1,19044.107421875
2022-10-03,516646.95218782197,1,19623.580078125
2022-10-04,533547.7903958393,1,20336.84375
2022-10-05,529389.0854836232,1,20160.716796875
2022-10-06,524537.9402290982,1,19955.443359375
2022-10-07,514871.8742770573,1,19546.849609375
2022-10-08,511783.3798424023,1,19416.568359375
2022-10-09,512491.6656114409,1,19446.42578125
2022-10-10,505258.8744618057,1,19141.484375
2022-10-11,503119.219817398,1,19051.41796875
2022-10-12,505639.23985469283,1,19157.4453125
2022-10-13,510994.9027239514,1,19382.904296875
2022-10-14,506314.82638020825,1,19185.65625
2022-10-15,503511.66844114027,1,19067.634765625
2022-10-16,508275.76713642105,1,19268.09375
2022-10-17,514986.5588507377,1,19550.7578125
2022-10-18,509857.7650352209,1,19334.416015625
2022-10-19,505232.57400819927,1,19139.53515625
2022-10-20,503194.29303764884,1,19053.740234375
2022-10-21,506016.2670791545,1,19172.46875
2022-10-22,506864.761416509,1,19208.189453125
2022-10-23,515386.3945618023,1,19567.0078125
2022-10-24,510137.13099003956,1,19345.572265625
2022-10-25,527943.4527984931,1,20095.857421875
2022-10-26,543893.4056366957,1,20770.44140625
2022-10-27,532472.5435437812,1,20285.8359375
2022-10-28,539784.4293027045,1,20595.3515625
2022-10-29,545047.5325024923,1,20818.4765625
2022-10-30,540738.5211108531,1,20635.603515625
2022-10-31,537440.8051688217,1,20495.7734375
2022-11-01,537193.006976461,1,20485.2734375
2022-11-02,529504.5080581194,1,20159.50390625
2022-11-03,530697.9170748284,1,20209.98828125
2022-11-04,552848.0154717745,1,21147.23046875
2022-11-05,556035.2119949003,1,21282.69140625
2022-11-06,547659.5650377839,1,20926.486328125
2022-11-07,540035.980587657,1,20602.81640625
2022-11-08,491402.940797753,0,18541.271484375
2022-11-09,491402.940797753,0,15880.7802734375
2022-11-10,491402.940797753,0,17586.771484375
2022-11-11,491402.940797753,0,17034.29296875
2022-11-12,491402.940797753,0,16799.185546875
2022-11-13,491402.940797753,0,16353.365234375
2022-11-14,491402.940797753,0,16618.19921875
2022-11-15,491402.940797753,0,16884.61328125
2022-11-16,491402.940797753,0,16669.439453125
2022-11-17,491402.940797753,0,16687.517578125
2022-11-18,491402.940797753,0,16697.77734375
2022-11-19,491402.940797753,0,16711.546875
2022-11-20,491402.940797753,0,16291.83203125
2022-11-21,491402.940797753,0,15787.2841796875
2022-11-22,491402.940797753,0,16189.76953125
2022-11-23,491402.940797753,0,16610.70703125
2022-11-24,491402.940797753,0,16604.46484375
2022-11-25,491402.940797753,0,16521.841796875
2022-11-26,491402.940797753,0,16464.28125
2022-11-27,491402.940797753,0,16444.626953125
2022-11-28,491402.940797753,0,16217.322265625
2022-11-29,491402.940797753,0,16444.982421875
2022-11-30,491402.940797753,0,17168.56640625
2022-12-01,491402.940797753,0,16967.1328125
2022-12-02,491402.940797753,0,17088.66015625
2022-12-03,491402.940797753,0,16908.236328125
2022-12-04,491402.940797753,0,17130.486328125
2022-12-05,491402.940797753,0,16974.826171875
2022-12-06,491402.940797753,0,17089.50390625
2022-12-07,491402.940797753,0,16848.126953125
2022-12-08,491402.940797753,0,17233.474609375
2022-12-09,491402.940797753,0,17133.15234375
2022-12-10,491402.940797753,0,17128.724609375
2022-12-11,491402.940797753,0,17104.193359375
2022-12-12,491402.940797753,0,17206.4375
2022-12-13,491402.940797753,1,17781.318359375
2022-12-14,492256.85807772924,1,17815.650390625
2022-12-15,481046.9459029581,1,17364.865234375
2022-12-16,463161.14718730777,1,16647.484375
2022-12-17,466857.16630815994,1,16795.091796875
2022-12-18,465928.63540037646,1,16757.9765625
2022-12-19,457963.8751406243,1,16439.6796875
2022-12-20,469662.8654840908,1,16906.3046875
2022-12-21,467443.42262731784,1,16817.53515625
2022-12-22,467763.7871684614,1,16830.341796875
2022-12-23,466928.61634341575,1,16796.953125
2022-12-24,468199.6281312374,1,16847.755859375
2022-12-25,468055.3262332601,1,16841.986328125
2022-12-26,470001.7099428253,1,16919.8046875
2022-12-27,464935.8615517139,1,16717.173828125
2022-12-28,460815.7720524679,1,16552.572265625
2022-12-29,463064.99916154385,1,16642.341796875
2022-12-30,462069.43059964554,1,16602.5859375
2022-12-31,460689.5371573655,1,16547.49609375
2023-01-01,462633.5120454719,1,16625.080078125
2023-01-02,464221.1112993117,1,16688.470703125
2023-01-03,464005.47618460015,1,16679.857421875
2023-01-04,468596.6875326817,1,16863.23828125
2023-01-05,467933.8934408022,1,16836.736328125
2023-01-06,470816.22403569653,1,16951.96875
2023-01-07,470893.9465584536,1,16955.078125
2023-01-08,474295.0256867622,1,17091.14453125
2023-01-09,476927.7318468056,1,17196.5546875
2023-01-10,483161.3293770489,1,17446.29296875
2023-01-11,495339.66961892607,1,17934.896484375
2023-01-12,518573.18866899674,1,18869.587890625
2023-01-13,544295.961552357,1,19909.57421875
2023-01-14,570542.2539910007,1,20976.298828125
2023-01-15,568204.4675620252,1,20880.798828125
2023-01-16,575278.1952240197,1,21169.6328125
2023-01-17,575079.7669162373,1,21161.51953125
2023-01-18,563517.4592958915,1,20688.78125
2023-01-19,573274.3364569369,1,21086.79296875
2023-01-20,612172.2204786421,1,22676.552734375
2023-01-21,614627.8966389963,1,22777.625
2023-01-22,613238.5501218888,1,22720.416015625
2023-01-23,618437.3267789427,1,22934.431640625
2023-01-24,611206.0930252386,1,22636.46875
2023-01-25,622904.2955027212,1,23117.859375
2023-01-26,620841.0349867527,1,23032.77734375
2023-01-27,621955.7740133131,1,23078.728515625
2023-01-28,620800.3276759194,1,23031.08984375
2023-01-29,638836.6189272498,1,23774.56640625
2023-01-30,616238.8571075961,1,22840.138671875
2023-01-31,623502.8250732125,1,23139.283203125
2023-02-01,637677.2481200792,1,23723.76953125
2023-02-02,631583.490043512,1,23471.87109375
2023-02-03,631037.4185029848,1,23449.322265625
2023-02-04,628192.2280936446,1,23331.84765625
2023-02-05,619076.6643446265,1,22955.666015625
2023-02-06,614330.2066545055,1,22760.109375
2023-02-07,626577.9777761637,1,23264.291015625
2023-02-08,618702.6687451088,1,22939.3984375
2023-02-09,591506.9947417463,1,21819.0390625
2023-02-10,587411.5386940173,0,21651.18359375
2023-02-11,587411.5386940173,0,21870.875
2023-02-12,587411.5386940173,0,21788.203125
2023-02-13,587411.5386940173,0,21808.1015625
2023-02-14,587411.5386940173,0,22220.8046875
2023-02-15,587411.5386940173,1,24307.841796875
2023-02-16,572527.2611262952,1,23623.474609375
2023-02-17,593076.9065837282,1,24565.6015625
2023-02-18,594721.2140646414,1,24641.27734375
2023-02-19,587908.5508497849,1,24327.642578125
2023-02-20,598816.1274418405,1,24829.1484375
2023-02-21,590290.2313109572,1,24436.353515625
2023-02-22,584909.2182625834,1,24188.84375
2023-02-23,579656.719230938,1,23947.4921875
2023-02-24,563331.9562504853,1,23198.126953125
2023-02-25,562834.7086899605,1,23175.375
2023-02-26,571268.085111888,1,23561.212890625
2023-02-27,570431.4091528027,1,23522.87109375
2023-02-28,562235.7123623048,1,23147.353515625
2023-03-01,573148.4016705093,1,23646.55078125
2023-03-02,569416.3199054877,1,23475.466796875
2023-03-03,545123.9285538221,1,22362.6796875
2023-03-04,544919.2373441345,1,22353.349609375
2023-03-05,546721.8978469807,1,22435.513671875
2023-03-06,546595.6618727776,1,22429.7578125
2023-03-07,541990.1366557258,1,22219.76953125
2023-03-08,530976.5362946606,0,21718.080078125
2023-03-09,530976.5362946606,0,20363.021484375
2023-03-10,530976.5362946606,0,20187.244140625
2023-03-11,530976.5362946606,0,20632.41015625
2023-03-12,530976.5362946606,0,22163.94921875
2023-03-13,530976.5362946606,0,24197.533203125
2023-03-14,530976.5362946606,1,24746.07421875
2023-03-15,523829.1673932418,1,24375.9609375
2023-03-16,536919.4444365351,1,25052.7890625
2023-03-17,582654.8854483857,1,27423.9296875
