date,equity,hk_weight,btc_weight,hk_return,btc_return,portfolio_return
2022-05-30,105570.7523364117,0.2,0.2,0.00348446033350025,-0.01700963495272756,-0.0027050349238454618
2022-05-31,105746.80484921079,0.2,0.2,0.00870622975481905,-0.0003681006374808282,0.0016676258234676444
2022-06-01,105900.78297907514,0.2,0.2,-0.0038539024305153102,0.011134412233337443,0.0014561019605644264
2022-06-02,105679.13553328504,0.2,0.2,-0.0067721750359244215,-0.0036926883746650763,-0.0020929726821178997
2022-06-06,105730.05958926429,0.2,0.2,0.007417593783860088,-0.005008222448531163,0.00048187426706578504
2022-06-07,105539.07276004084,0.2,0.2,-0.010231083112421713,0.0011992699286693664,-0.0018063626367504694
2022-06-08,105655.975899528,0.2,0.2,0.0002997973510932006,0.005238584616358066,0.0011076763934902533
2022-06-09,105640.26797444245,0.2,0.2,-0.0013101366307948226,0.0005667842102712317,-0.0001486704841047182
2022-06-10,105650.41212264713,0.2,0.2,-0.005210067615420311,0.0056901945783285335,9.602539258164451e-05
2022-06-13,105924.00717992974,0.2,0.2,-0.01017581591028871,0.023123946058849043,0.002589626029712067
2022-06-14,106015.83964675643,0.2,0.2,0.0024910392932711023,0.0018437885362079243,0.0008669655658958054
2022-06-15,105903.8494882163,0.2,0.2,-0.002880905656788113,-0.0024008597338027737,-0.0010563530781181774
2022-06-16,105947.43152715146,0.2,0.2,-0.012348726529075704,0.014406349511892902,0.0004115245965634392
2022-06-17,105912.31139265864,0.2,0.2,-0.001075203829125293,-0.0005822282570799864,-0.0003314864172410559
2022-06-20,106117.5210398175,0.2,0.2,-0.006846783533801415,0.01653449804312146,0.0019375429018640088
2022-06-21,106504.23035094453,0.2,0.2,0.01822080403583537,0.0,0.003644160807167074
2022-06-22,106158.59365609486,0.2,0.2,-0.01622643033571325,0.0,-0.00324528606714265
2022-06-23,106244.69079005893,0.2,0.2,0.0040551184317207944,0.0,0.0008110236863441589
2022-06-24,106224.14377646647,0.2,0.2,-0.000966966605091768,0.0,-0.00019339332101835362
2022-06-27,106492.024567867,0.2,0.2,0.012609223377890277,0.0,0.002521844675578056
2022-06-28,106805.28271680596,0.2,0.2,0.01470805678688758,0.0,0.0029416113573775163
2022-06-29,106744.4935098382,0.2,0.2,-0.0028457958923692184,0.0,-0.0005691591784738437
2022-06-30,106611.57595220603,0.2,0.2,-0.006225967881889893,0.0,-0.0012451935763779787
2022-07-04,106615.87128707691,0.2,0.2,0.0002014478649492446,0.0,4.028957298984892e-05
2022-07-05,106693.25986842079,0.2,0.2,0.003629318056009634,0.0,0.0007258636112019268
2022-07-06,106367.49345886655,0.2,0.2,-0.015266494338816883,0.0,-0.0030532988677633766
2022-07-07,106516.46503100553,0.2,0.2,0.007002683211511318,0.0,0.0014005366423022636
2022-07-08,106461.60969711393,0.2,0.2,-0.002574969694855933,0.0,-0.0005149939389711867
2022-07-11,106108.45146734062,0.2,0.2,-0.016586177438893568,0.0,-0.0033172354877787137
2022-07-12,105559.49561050317,0.2,0.2,-0.02586767826907821,0.0,-0.005173535653815642
2022-07-13,105358.57459993023,0.2,0.2,-0.009516955789288128,0.0,-0.0019033911578576258
2022-07-14,105325.76205799682,0.2,0.2,-0.0015571842186554719,0.0,-0.0003114368437310944
2022-07-15,105238.83572454988,0.2,0.2,-0.004126546618246962,0.0,-0.0008253093236493925
2022-07-18,105780.69423138033,0.2,0.2,0.025744227551542487,0.0,0.005148845510308498
2022-07-19,105706.12493532816,0.2,0.2,-0.003524711980480655,0.0,-0.000704942396096131
2022-07-20,105721.04758444581,0.2,0.2,0.0007058554613927903,0.0,0.00014117109227855808
2022-07-21,105306.64181646728,0.2,0.2,-0.01959901918525364,0.0,-0.0039198038370507286
2022-07-22,105384.22980380402,0.2,0.2,0.0036839075863785986,0.0,0.0007367815172757198
2022-07-25,105424.13044068876,0.2,0.2,0.0018931028370674507,0.0,0.0003786205674134902
2022-07-26,105659.12108242944,0.2,0.2,0.011145012093454199,0.0,0.0022290024186908397
2022-07-27,105611.10092057448,0.2,0.2,-0.0022724096776036706,0.0,-0.00045448193552073414
2022-07-28,105649.61961791835,0.2,0.2,0.0018236102553665923,0.0,0.0003647220510733185
2022-07-29,105501.52138010175,0.2,0.2,-0.0070089337922933925,0.0,-0.0014017867584586786
2022-08-01,105572.5016001622,0.2,0.2,0.0033639429617657868,0.0,0.0006727885923531574
2022-08-02,105060.9220837402,0.2,0.2,-0.024228824204598487,0.0,-0.004845764840919697
2022-08-03,104956.32835142621,0.2,0.2,-0.004977765768637066,0.0,-0.0009955531537274131
2022-08-04,105190.06057052904,0.2,0.2,0.01113473683645938,0.0,0.002226947367291876
2022-08-05,105133.1489513518,0.2,0.2,-0.00270518045471968,0.0,-0.000541036090943936
2022-08-08,105254.21299326236,0.2,0.2,0.00575765318161392,0.0,0.001151530636322784
2022-08-09,105246.84755500282,0.2,0.2,-0.00034988804961266773,0.0,-6.997760992253355e-05
2022-08-10,104918.88397671093,0.2,0.2,-0.015580684168259196,0.0,-0.0031161368336518392
2022-08-11,105242.75804721787,0.2,0.2,0.015434498454007128,0.0,0.0030868996908014258
2022-08-12,105439.75692809439,0.2,0.2,0.009359260652791246,0.0,0.0018718521305582493
2022-08-15,105293.57682359818,0.2,0.2,-0.006931925336090217,0.0,-0.0013863850672180434
2022-08-16,105081.26601458866,0.2,0.2,-0.010081849976718571,0.0,-0.002016369995343714
2022-08-17,105160.50242076734,0.2,0.2,0.0037702441730995684,0.0,0.0007540488346199138
2022-08-18,104974.73892820148,0.2,0.2,-0.008832379471837681,0.0,-0.0017664758943675364
2022-08-19,104976.74973653654,0.2,0.2,9.577581976372151e-05,0.0,1.9155163952744304e-05
2022-08-22,104879.22744550997,0.2,0.2,0.00034946454909956515,-0.004994411705080637,-0.0009289894311962144
2022-08-23,104822.55887872039,0.2,0.2,-0.0014579006423086627,-0.0012437099706709143,-0.0005403221225959154
2022-08-24,104620.41958733198,0.2,0.2,-0.010924719164664198,0.0012827445004948146,-0.001928394932833877
2022-08-25,105144.01314287932,0.2,0.2,0.02700562086876035,-0.0019821332163204586,0.005004697530487979
2022-08-26,105445.90972827555,0.2,0.2,0.0014214763458495483,0.012934861041900003,0.0028712674775499105
2022-08-29,105436.40865756088,0.2,0.2,-8.887399158696851e-05,-0.0003616447027448011,-9.010373886635392e-05
2022-08-30,105465.66331531855,0.2,0.2,-0.0033873687544855313,0.004774681644319045,0.00027746257796670284
2022-08-31,105013.4108029039,0.2,0.2,-0.019042352203009538,-0.002398394396313064,-0.004288149319864521
2022-09-01,104634.82302716594,0.2,0.2,-0.017290273400482725,-0.0007354136447901283,-0.003605137409054571
2022-09-02,104526.14180988439,0.2,0.2,-0.0066901419281421015,0.0014967840126161036,-0.0010386715831051997
2022-09-05,104589.05311801139,0.2,0.2,0.0015145138309602402,0.0014948437822490668,0.0006018715226418613
2022-09-06,104787.39565283024,0.2,0.2,0.00023897833102815014,0.009243014712500885,0.0018963986087058072
2022-09-07,104618.39463411993,0.2,0.2,-0.0038108127040569206,-0.004253182858454441,-0.0016127991125022725
2022-09-08,104432.98863129507,0.2,0.2,-0.008488239763845273,-0.0003728215950713487,-0.0017722122717833244
2022-09-09,104495.18500024309,0.2,0.2,0.022341658286653354,-0.019363845922803158,0.0005955624727700388
2022-09-13,104818.96369345003,0.2,0.2,0.005053531554078505,0.010438985790438338,0.003098503468903369
2022-09-14,104727.7502345824,0.2,0.2,-0.004880845742601503,0.0005298459018476809,-0.0008701999681507644
2022-09-15,104911.684939676,0.2,0.2,0.0036410470023959807,0.00514051780165925,0.001756312960811046
2022-09-16,104747.12477460345,0.2,0.2,-0.007166683935913132,-0.0006761109428066181,-0.0015685589757439501
2022-09-19,104672.4052692015,0.2,0.2,-0.005732261562187979,0.002165600159178771,-0.0007133322806018416
2022-09-20,104925.95535060964,0.2,0.2,0.005931762686577136,0.006179838301097362,0.0024223201975349
2022-09-21,104906.37595909777,0.2,0.2,-0.004161119889616427,0.0032281099662643253,-0.00018660198467042029
2022-09-22,104584.25959662214,0.2,0.2,-0.007236303280425127,-0.008116260352181048,-0.003070512726521235
2022-09-23,104528.92243089326,0.2,0.2,-0.0037406199310355825,0.0010950418133377493,-0.0005291156235395667
2022-09-26,104335.14079623326,0.2,0.2,-0.009976732745176964,0.0007074496533077124,-0.0018538566183738505
2022-09-27,104280.18692667421,0.2,0.2,-0.003690884037177322,0.0010573576365964232,-0.0005267052801161799
2022-09-28,103670.43125833085,0.2,0.2,-0.02625798720357908,-0.0029784231977624254,-0.005847282080268301
2022-09-29,103597.26141988416,0.2,0.2,-0.002146386073010542,-0.0013825776613236584,-0.0007057927468668402
2022-09-30,103623.22363651833,0.2,0.2,-8.350204377660653e-05,0.001336537900050505,0.00025060717125477975
2022-10-03,103449.96658041795,0.2,0.2,-0.00654775776073091,-0.001812195250774029,-0.0016719906023009879
2022-10-05,103972.03325443213,0.2,0.2,0.03031732258621589,-0.005084512404090358,0.005046562036425107
2022-10-06,104028.4871573157,0.2,0.2,0.000761820475146946,0.0019530395269371503,0.0005429720004168192
2022-10-07,104003.09578557515,0.2,0.2,-0.0051003234794103625,0.003879918740554711,-0.00024408094777113028
2022-10-10,103873.2244553557,0.2,0.2,-0.010078012445673856,0.0038343843479480277,-0.0012487256195451656
2022-10-11,103689.66424475826,0.2,0.2,-0.009684472516728992,0.0008486916136183353,-0.0017671561806221316
2022-10-12,103557.19743541449,0.2,0.2,-0.005389413763202011,-0.000998243594385828,-0.001277531471517568
2022-10-13,103409.56252475185,0.2,0.2,-0.00500337279024321,-0.0021248092347060377,-0.0014256364049898495
2022-10-14,103506.20264327158,0.2,0.2,0.0028097905372204135,0.0018628971794791838,0.0009345375433399195
2022-10-17,103671.41363547485,0.2,0.2,0.011422496913471525,-0.0034417678371351235,0.0015961458152672805
2022-10-18,103784.27493132306,0.2,0.2,0.0033967504375547186,0.0020464711743855,0.001088644322388044
2022-10-19,103798.98164869158,0.2,0.2,-0.0011311745461604072,0.0018396979413595194,0.00014170467903982246
2022-10-20,103861.50977678268,0.2,0.2,0.0022035550062127207,0.0008084267636430109,0.0006023963539711463
2022-10-21,103845.41184611252,0.2,0.2,0.00034287815311495606,-0.0011178491074539387,-0.00015499419086779654
2022-10-24,103435.85752340533,0.2,0.2,-0.018087800242353347,-0.0016316228610044892,-0.003943884620671567
2022-10-25,103375.12234301936,0.2,0.2,0.0041476388520096386,-0.007083525006007174,-0.0005871772307995071
2022-10-26,103232.24041757963,0.2,0.2,-0.0004965893031652069,-0.0064142574364220994,-0.0013821693479174615
2022-10-27,103393.66734116021,0.2,0.2,0.0031810289344147424,0.004637600348821103,0.0015637258566471692
2022-10-28,103209.13223250177,0.2,0.2,-0.005975563657379057,-0.002948344034643502,-0.001784781538404512
2022-10-31,102644.73419422908,0.2,0.2,-0.02829380002673132,0.0009513533815421749,-0.005468489329037829
2022-11-01,102910.96242764716,0.2,0.2,0.012868211172464505,0.00010021996567388669,0.002593686227627679
2022-11-02,103240.94637191991,0.2,0.2,0.012923417287958205,0.0031090799547308645,0.0032064994485378143
2022-11-03,103007.89475422344,0.2,0.2,-0.010806462787496751,-0.0004803195351350542,-0.0022573564645263612
2022-11-04,103137.93456405505,0.2,0.2,0.015233543384937098,-0.008921415069827021,0.0012624256630220153
2022-11-07,103706.02490736992,0.2,0.2,0.022311506359136812,0.005228813587937031,0.005508063989414769
2022-11-08,104284.52773663778,0.2,0.2,0.004361566273149542,0.023529910127791487,0.0055782952801882064
2022-11-09,104232.13634127362,0.2,0.2,-0.0025119447966661657,0.0,-0.0005023889593332332
2022-11-10,103655.64583522604,0.2,0.2,-0.007654163403121084,-0.019999999999999907,-0.005530832680624199
2022-11-11,104116.66038136167,0.2,0.2,0.022237792375944032,0.0,0.004447558475188807
2022-11-14,104129.50099341429,0.2,0.2,0.0006166454055280823,0.0,0.00012332908110561648
2022-11-15,104374.40059334473,0.2,0.2,0.01175937643002456,0.0,0.0023518752860049123
2022-11-16,104415.15917331824,0.2,0.2,0.0019525180380346452,0.0,0.00039050360760692907
2022-11-17,104412.38549164284,0.2,0.2,-0.00013281987488023006,0.0,-2.6563974976046013e-05
2022-11-18,104162.0826909354,0.2,0.2,-0.01198626003653025,0.0,-0.00239725200730605
2022-11-21,104115.91066438972,0.2,0.2,-0.00221635480747151,0.0,-0.00044327096149430204
2022-11-22,104410.97133914607,0.2,0.2,0.014169816739510566,0.0,0.0028339633479021135
2022-11-23,104523.31170877228,0.2,0.2,0.00537972054973479,0.0,0.0010759441099469581
2022-11-24,104482.14710715791,0.2,0.2,-0.0019691588862517095,0.0,-0.0003938317772503419
2022-11-25,104605.14841181375,0.2,0.2,0.005886235498667514,0.0,0.001177247099733503
2022-11-28,104350.66443413407,0.2,0.2,-0.012164027370709207,0.0,-0.002432805474141842
2022-11-29,104622.64594305598,0.2,0.2,0.013032092818803909,0.0,0.002606418563760782
2022-11-30,104727.93381679799,0.2,0.2,0.005031791769026572,0.0,0.0010063583538053144
2022-12-01,104567.10377395374,0.2,0.2,-0.007678469200280147,0.0,-0.0015356938400560294
2022-12-02,104526.73213207127,0.2,0.2,-0.0019304179051257142,0.0,-0.0003860835810251429
2022-12-05,105002.66664916056,0.2,0.2,0.02276616265435094,0.0,0.004553232530870188
2022-12-06,104853.87724764185,0.2,0.2,-0.007085029660048758,0.0,-0.0014170059320097518
2022-12-07,104425.52783889599,0.2,0.2,-0.020426016661939883,0.0,-0.0040852033323879764
2022-12-08,104473.90091445534,0.2,0.2,0.0023161518337735387,0.0,0.0004632303667547078
2022-12-09,104654.97815252928,0.2,0.2,0.008666147070655272,0.0,0.0017332294141310545
2022-12-12,104567.70697019783,0.2,0.2,-0.004169471145666015,0.0,-0.000833894229133203
2022-12-13,104584.72038711974,0.2,0.2,0.0008135120016905528,0.0,0.00016270240033811056
2022-12-14,104674.24179928488,0.2,0.2,0.004279851389082934,0.0,0.0008559702778165867
2022-12-15,104655.89311476055,0.2,0.2,-0.0008764660822441206,0.0,-0.00017529321644882412
2022-12-16,104762.17479400871,0.2,0.2,0.0050776729377113305,0.0,0.0010155345875422662
2022-12-19,104610.36715602553,0.2,0.2,-0.0072453458646530855,0.0,-0.0014490691729306172
2022-12-20,104505.18780075961,0.2,0.2,-0.005027195588991673,0.0,-0.0010054391177983346
2022-12-21,104610.20085269392,0.2,0.2,0.005024298513031766,0.0,0.0010048597026063534
2022-12-22,104869.30528118607,0.2,0.2,0.012384281187692858,0.0,0.0024768562375385716
2022-12-23,104826.16717922979,0.2,0.2,-0.002056755398570531,0.0,-0.00041135107971410626
2022-12-28,105258.2260175195,0.2,0.2,0.020608348560096967,0.0,0.004121669712019394
2022-12-29,105119.7833501174,0.2,0.2,-0.006576334821520313,0.0,-0.0013152669643040626
2022-12-30,105304.40307222758,0.2,0.2,0.008781397574578076,0.0,0.0017562795149156153
2023-01-03,105553.51745797378,0.2,0.2,0.011828298650310654,0.0,0.002365659730062131
2023-01-04,105854.83161872173,0.2,0.2,0.014273051623689526,0.0,0.0028546103247379054
2023-01-05,105692.99029001489,0.2,0.2,-0.007644494173387195,0.0,-0.001528898834677439
2023-01-06,105709.48037120604,0.2,0.2,0.0007800934170707485,0.0,0.00015601868341414972
2023-01-09,105841.2092650139,0.2,0.2,0.006230703875625965,0.0,0.001246140775125193
2023-01-10,105773.59004153036,0.2,0.2,-0.0031943712639480593,0.0,-0.0006388742527896119
2023-01-11,106115.4505522528,0.2,0.2,0.016160012654775846,0.0,0.0032320025309551695
2023-01-12,106469.99035841855,0.2,0.2,0.016705380994032293,0.0,0.003341076198806459
2023-01-13,106717.12835793926,0.2,0.2,0.011605993326793573,0.0,0.0023211986653587148
2023-01-16,107024.86265768709,0.2,0.2,0.001870339236512697,0.012547885114299273,0.0028836448701623943
2023-01-17,106835.2036198278,0.2,0.2,-0.008783298703830322,-7.721431854590399e-05,-0.0017721026044752455
2023-01-18,107002.34656637035,0.2,0.2,0.012321876369862261,-0.004499410512197377,0.0015644931715329768
2023-01-19,107042.72385153218,0.2,0.2,-0.001918554834401509,0.0038053024832855886,0.00037734952977681597
2023-01-20,107824.26794924632,0.2,0.2,0.025272830304128524,0.011233345435482711,0.007301235147922248
2023-01-26,108253.20927506773,0.2,0.2,0.01674897190947533,0.003141788027022363,0.003978151987299538
2023-01-27,108367.63799065546,0.2,0.2,0.004881228873061083,0.0004040054564347084,0.0010570468658991582
2023-01-30,107975.88093026403,0.2,0.2,-0.015978522313604304,-0.002096849063652151,-0.0036150742754512914
2023-01-31,107854.22864577106,0.2,0.2,-0.008267867035747,0.0026345587707499174,-0.0011266616529994168
2023-02-01,107921.39475161688,0.2,0.2,-0.0020202866143315124,0.005134031281053719,0.0006227489333444415
2023-02-02,107650.22792126884,0.2,0.2,-0.01036183120339973,-0.0022013325220201496,-0.002512632745083976
2023-02-03,107255.10461903301,0.2,0.2,-0.018154693168723424,-0.0001974882370053832,-0.0036704362811457616
2023-02-06,106901.16779267904,0.2,0.2,-0.010462276026217743,-0.006037490004086266,-0.0032999532060608017
2023-02-07,107086.00182626607,0.2,0.2,0.004201642015019269,0.004443447529067779,0.0017290179088174096
2023-02-08,107207.04460201351,0.2,0.2,0.008502334441496284,-0.002850672521023334,0.00113033238409459
2023-02-09,107506.17010948634,0.2,0.2,0.023809193041879784,-0.009858360399152,0.0027901665285455573
2023-02-10,107100.30804362311,0.2,0.2,-0.017384508158183376,-0.001491713804234851,-0.0037752443924836455
2023-02-13,107169.21433963654,0.2,0.2,0.001820307939608412,0.0013965967207110186,0.0006433809320638862
2023-02-14,107291.2941051915,0.2,0.2,0.0020276490215993537,0.003668005570402366,0.001139130918400344
2023-02-15,107283.83958514284,0.2,0.2,-0.01882868795160131,0.018481291636232466,-6.94792630737684e-05
2023-02-16,107603.4270216954,0.2,0.2,0.01103374299645421,0.0038607386789024645,0.002978896335071335
2023-02-17,107371.71966443457,0.2,0.2,-0.01076672758824515,0.0,-0.00215334551764903
2023-02-20,107668.98411339808,0.2,0.2,0.013842772095508327,0.0,0.0027685544191016656
2023-02-21,107311.74328648465,0.2,0.2,-0.01658977419797969,0.0,-0.003317954839595938
2023-02-22,107278.66697852997,0.2,0.2,-0.0015411317970287497,0.0,-0.00030822635940574994
2023-02-23,107129.91459596441,0.2,0.2,-0.006932989883036922,0.0,-0.0013865979766073844
2023-02-24,106874.94087784507,0.2,0.2,-0.01190021102326777,0.0,-0.0023800422046535543
2023-02-27,106801.73450091064,0.2,0.2,-0.003424861634221399,0.0,-0.0006849723268442798
2023-02-28,106729.69654809385,0.2,0.2,-0.0033725085624044526,0.0,-0.0006745017124808906
2023-03-01,107551.81068050809,0.2,0.2,0.03851384192982299,0.0,0.007702768385964598
2023-03-02,107559.31590081783,0.2,0.2,0.00034891185291341387,0.0,6.978237058268278e-05
2023-03-03,107716.60186262212,0.2,0.2,0.007311591770875925,0.0,0.001462318354175185
2023-03-06,107817.0851870015,0.2,0.2,0.004664245002247824,0.0,0.0009328490004495649
2023-03-07,107834.19148222849,0.2,0.2,0.0007933016922743175,0.0,0.0001586603384548635
2023-03-08,107601.71012224678,0.2,0.2,-0.010779575419732734,0.0,-0.0021559150839465468
2023-03-09,107532.56536805128,0.2,0.2,-0.0032129951334850526,0.0,-0.0006425990266970106
2023-03-10,106954.38529936617,0.2,0.2,-0.026883952163987423,0.0,-0.005376790432797485
2023-03-13,107528.47087412556,0.2,0.2,0.026837869861648045,0.0,0.00536757397232961
2023-03-14,106905.81194917494,0.2,0.2,-0.028953212106936133,0.0,-0.005790642421387227
2023-03-15,107228.47709952011,0.2,0.2,0.018082383748004638,-0.0029912888644743063,0.0030182189767060663
2023-03-16,106893.60194590088,0.2,0.2,-0.02110162674097682,0.005486597847653263,-0.0031230057786647116
2023-03-17,107756.13328708753,0.2,0.2,0.021228936727687442,0.01911638448354691,0.008069064242246871
2023-03-20,107140.55391916848,0.2,0.2,-0.029603946582370533,0.0010404045759493386,-0.005712708401284239
2023-03-21,107328.29157789152,0.2,0.2,0.005841221798092544,0.0029200572813805614,0.0017522558158946213
2023-03-22,107524.03500938375,0.2,0.2,0.015307008455248239,-0.00618809728026859,0.0018237822349959302
2023-03-23,108134.12743672331,0.2,0.2,0.02100937635874356,0.007360672592931605,0.005674009790335033
2023-03-24,107660.65952099353,0.2,0.2,-0.015908598778653804,-0.005984023234079094,-0.004378524402546579
2023-03-27,107365.22387380323,0.2,0.2,-0.011190063702023467,-0.002530623525082598,-0.002744137445421213
2023-03-28,107720.75560654048,0.2,0.2,0.015636463378622123,0.000920654462213566,0.003311423568167138
2023-03-29,108026.9782140676,0.2,0.2,0.0064652757521523885,0.00774844776857786,0.00284274470414605
2023-03-30,108178.78734617606,0.2,0.2,0.009267526214317146,-0.002241080847696031,0.0014052890733242229
2023-03-31,108371.18221670574,0.2,0.2,0.005718703545970483,0.003173745484448487,0.001778489806083794
2023-04-03,108488.4347009345,0.2,0.2,0.010303797588894437,-0.0048940345028799515,0.0010819526172028973
2023-04-04,108728.5567545301,0.2,0.2,0.008366584529911014,0.002700127523661111,0.0022133424107144252
2023-04-06,108659.59080844776,0.2,0.2,-0.002288158509556104,-0.0008833149349984915,-0.0006342946889109191
2023-04-11,109033.4945581364,0.2,0.2,0.00157806205937705,0.01562721852868343,0.003441056117612096
2023-04-12,108910.35268968623,0.2,0.2,-0.0049727273781854375,-0.0006742469277013496,-0.0011293948611773574
2023-04-13,109142.60570465428,0.2,0.2,0.008835275437737877,0.0018273020506394122,0.002132515497675458
2023-04-14,109365.47238929145,0.2,0.2,0.00960216447795914,0.0006077202502947632,0.002041976945650781
2023-04-17,109865.94647167301,0.2,0.2,0.030176457249240007,-0.007295648916967434,0.0045761616664545144
2023-04-18,110008.76344007411,0.2,0.2,-0.0002271608166385386,0.006726762057406077,0.001299920248153508
2023-04-19,109414.13396391318,0.2,0.2,-0.015978770012498478,-0.011047689406112005,-0.005405291883722097
2023-04-20,109517.43342314042,0.2,0.2,0.008811238129429855,-0.004090666139099919,0.0009441143980659873
2023-04-21,109149.09910445567,0.2,0.2,-0.009914009501432952,-0.006902231857220387,-0.003363248271730668
2023-04-24,109133.39462527551,0.2,0.2,-0.0025011363208681248,0.001781731428430966,-0.0001438809784874317
2023-04-25,109335.03133429814,0.2,0.2,0.0036377298221146326,0.005600354895902937,0.001847616943603514
2023-04-26,109311.35093128831,0.2,0.2,-0.0019023904248203216,0.0008194619836410233,-0.00021658568823585967
2023-04-27,109763.25551623134,0.2,0.2,0.013193604684984983,0.007476919514606273,0.004134104839918251
2023-04-28,109909.66179884676,0.2,0.2,0.007611970829463299,-0.0009427862318098779,0.0013338369195306844
2023-05-02,109897.32823674292,0.2,0.2,0.004101453395191301,-0.0046625306427230395,-0.00011221544950634765
2023-05-03,109623.32517345612,0.2,0.2,-0.014779459487985092,0.0023131389830617355,-0.0024932641009846714
2023-05-04,110010.61703387297,0.2,0.2,0.01878818797000603,-0.0011235230912484129,0.003532932975751524
2023-05-05,110158.6880452859,0.2,0.2,0.001859907192254484,0.004869943771463658,0.0013459701927436285
2023-05-08,110239.01972960947,0.2,0.2,0.016633145874832556,-0.012986965725585331,0.0007292360298494448
2023-05-09,109954.16112944638,0.2,0.2,-0.012666212844268943,-0.0002538312953555,-0.0025840088279248884
2023-05-10,109815.80267382498,0.2,0.2,-0.006026864558551948,-0.0002647779859498156,-0.0012583285089003528
2023-05-11,109613.74888500612,0.2,0.2,-0.004757097498205076,-0.00444257066881637,-0.0018399336334042893
2023-05-12,109355.74041151472,0.2,0.2,-0.010361932517673034,-0.0014070506671858274,-0.002353796636971772
2023-05-15,109801.07976505182,0.2,0.2,0.017571915777385705,0.0027900401593239366,0.004072391187341928
2023-05-16,109788.69512951982,0.2,0.2,0.0005558547676962622,-0.001119812588443514,-0.00011279156414945035
2023-05-17,109408.25537433583,0.2,0.2,-0.019927829330333213,0.0026018307502797544,-0.003465199716010692
2023-05-18,109738.13421317564,0.2,0.2,0.01913563846243571,-0.004060046693280084,0.0030151183538311256
2023-05-19,109569.07574109265,0.2,0.2,-0.008119542629818621,0.0004167293236174707,-0.0015405626612402302
2023-05-22,109719.60679449157,0.2,0.2,0.007148648296946725,-0.0002794175226252804,0.001373846154864289
2023-05-23,109534.51871088412,0.2,0.2,-0.011128358109741998,0.0026937633725347965,-0.0016869189474414403
2023-05-24,109090.08978040185,0.2,0.2,-0.013895245689661162,-0.006391917467340802,-0.0040574326314003935
2023-05-25,108736.26295396558,0.2,0.2,-0.0172381187526105,0.001020934077607727,-0.003243436935000554
2023-05-29,108885.67412119244,0.2,0.2,-0.002288344671228404,0.009158691470350977,0.0013740693598245147
2023-05-30,108930.27775957112,0.2,0.2,0.0023593730924955647,-0.00031118637102545144,0.0004096373442940227
2023-05-31,108291.15012684136,0.2,0.2,-0.025885226809465145,-0.0034513197354927305,-0.005867309308991576
2023-06-01,108214.17201106623,0.2,0.2,-0.0006865079351178194,-0.0028677121320329624,-0.0007108440134301564
2023-06-02,108790.0428637192,0.2,0.2,0.02351658780049326,0.0030913343390432946,0.005321584427907312
2023-06-05,108804.01477939988,0.2,0.2,0.011326844300999284,-0.010684693819536073,0.0001284300962926424
2023-06-06,109237.29163112132,0.2,0.2,0.00918915319944169,0.010721732101983683,0.003982177060285075
2023-06-07,109169.11610550902,0.2,0.2,0.003284259548299806,-0.006404783894624955,-0.0006241048692650299
2023-06-08,109249.88604691101,0.2,0.2,0.0025280550425172965,0.0011712485830572827,0.0007398607251149159
2023-06-09,109555.11553384717,0.2,0.2,0.014170115088190327,-0.00020078761424224822,0.002793865494789616
2023-06-12,109388.79483346797,0.2,0.2,-0.003422414483954639,-0.004168317339417915,-0.0015181463646745108
2023-06-13,109304.64296772204,0.2,0.2,-0.0039640065161336,0.0001175492133524969,-0.0007692914605562207
2023-06-14,109195.66451448257,0.2,0.2,-0.0007973890421874019,-0.004187689829148966,-0.0009970157742672737
2023-06-15,109416.73130749642,0.2,0.2,0.013718325339075799,-0.003595817545531066,0.002024501558708947
2023-06-16,109384.29672438723,0.2,0.2,0.004518148474635275,-0.006000306766223762,-0.00029643165831769744
2023-06-19,109340.91836448305,0.2,0.2,0.0017794429736572859,-0.003762285173277924,-0.00039656843992412765
2023-06-20,109212.86752028624,0.2,0.2,-0.005855577496155284,0.0,-0.0011711154992310568
2023-06-21,109206.12361297439,0.2,0.2,-0.00030875058337753725,0.0,-6.175011667550745e-05
2023-06-23,108815.95749198685,0.2,0.2,-0.017863747383356166,0.0,-0.0035727494766712334
2023-06-26,108830.04215560088,0.2,0.2,0.0006471782236108226,0.0,0.00012943564472216453
2023-06-27,109007.85086743989,0.2,0.2,0.008169100568057086,0.0,0.0016338201136114174
2023-06-28,109052.30732324703,0.2,0.2,0.0020391400919006486,0.0,0.0004078280183801297
2023-06-29,108835.05407968574,0.2,0.2,-0.009960965012749567,0.0,-0.0019921930025499136
2023-06-30,108898.02242944656,0.2,0.2,0.002892834036481995,0.0,0.000578566807296399
2023-07-03,109426.5647466197,0.2,0.2,0.024267764711501716,0.0,0.004853552942300343
2023-07-04,109506.61117957436,0.2,0.2,0.0036575411619668152,0.0,0.0007315082323933631
2023-07-05,109254.61825403501,0.2,0.2,-0.0115058316034512,0.0,-0.00230116632069024
2023-07-06,108987.7710533485,0.2,0.2,-0.012212170293160796,0.0,-0.0024424340586321593
2023-07-07,108695.2222126652,0.2,0.2,-0.013421177342001434,0.0,-0.002684235468400287
2023-07-10,108700.98799352632,0.2,0.2,0.00026522696875419527,0.0,5.3045393750839054e-05
2023-07-11,108835.99084919857,0.2,0.2,0.0062098265233929695,0.0,0.001241965304678594
2023-07-12,108897.39192699312,0.2,0.2,0.0028208075892666162,0.0,0.0005641615178533232
